title,tag,link,description,date
"Gen Zers are using credit cards more than millennials at the same age, but many are falling behind",credit-cards,https://www.bankrate.com//credit-cards/news/gen-z-using-credit-cards-more-than-millennials/,High inflation is causing Gen Zers to rely upon credit cards more than millennials did.,"Jun 28, 2024"
6 tips for planning summer travel with your credit card,credit-cards,https://www.bankrate.com//credit-cards/travel/planning-summer-travel-with-credit-cards/,Follow these tips to plan your summer vacation with help from your credit cards.,"Jul 26, 2024"
Credit card late fees could be capped at $8 soon. Here’s why I’m not sure it’ll help.,credit-cards,https://www.bankrate.com//credit-cards/news/how-cfpb-late-fee-ruling-impacts-consumers/,How the CFPB’s efforts to reduce credit card late fees could lead to higher fees.,"Jun 28, 2024"
"Credit card balances fall slightly from record high, but remain elevated",credit-cards,https://www.bankrate.com//credit-cards/news/credit-card-debt-falls-q1-2024/,Americans’ credit card balances fell slightly in the first quarter of 2024.,"May 14, 2024"
The Amex Platinum Card has a bunch of special offers for its 40th anniversary. It still doesn’t make sense for most people,credit-cards,https://www.bankrate.com//credit-cards/reviews/american-express-platinum-card-anniversary-offers/,The Amex Platinum is celebrating its 40th birthday with new limited-time offers for cardholders.,"May 10, 2024"
Best credit cards for Global Entry reimbursement,credit-cards,https://www.bankrate.com//credit-cards/travel/best-credit-cards-for-global-entry-reimbursement/,Many travel cards offer a statement credit for Global Entry or TSA PreCheck fees.,"May 15, 2024"
Guide to United Airlines partners,credit-cards,https://www.bankrate.com//credit-cards/travel/united-airline-partners/,Earn and redeem United miles with a vast network of Star Alliance and United partner airlines when you book future travel.,"Aug 19, 2024"
JetBlue TrueBlue shopping portal guide,credit-cards,https://www.bankrate.com//credit-cards/travel/jetblue-trueblue-shopping-portal-guide/,Using the JetBlue TrueBlue shopping portal is a simple way to earn rewards on everyday purchases.,"May 13, 2024"
How to close a Wells Fargo account,credit-cards,https://www.bankrate.com//credit-cards/issuers/close-wells-fargo-card/,"If you’re looking to close a Wells Fargo credit card account, the best way to do so is by phone. However, you should think carefully before cancelling a card, since it could impact your credit.","May 15, 2024"
Chase launches Sapphire limited time bonus: Here are 10 ways to use it,credit-cards,https://www.bankrate.com//credit-cards/news/how-to-spend-your-sapphire-bonus/,Here’s what the limited time Sapphire bonus can do for you.,"Jun 21, 2024"
Are joint credit cards a good idea?,credit-cards,https://www.bankrate.com//credit-cards/advice/sharing-credit-card-accounts-1/,"Both authorized users and joint applicants can share credit cards, but should they?","May 02, 2024"
The best cash back apps of 2024,credit-cards,https://www.bankrate.com//credit-cards/cash-back/best-cash-back-apps/,"If you want to earn cash back while shopping, cash back apps could help.","Sep 13, 2024"
Statement balance vs. current balance: What’s the difference?,credit-cards,https://www.bankrate.com//credit-cards/advice/statement-balance-vs-current-balance/,Learn the difference between a statement balance and current balance.,"Apr 30, 2024"
Is it safe to give an app my credit card information?,credit-cards,https://www.bankrate.com//credit-cards/advice/giving-credit-card-info-to-an-app/,Giving card info to a trusted app is generally secure but still comes with risk.,"May 02, 2024"
Which credit cards allow co-signers?,credit-cards,https://www.bankrate.com//credit-cards/advice/issuers-allow-cosigners/,Most major credit issuers no longer allow credit card co-signers.,"Apr 30, 2024"
How DACA recipients can build credit,credit-cards,https://www.bankrate.com//credit-cards/advice/building-credit-daca-recipients/,"If you’re a DACA recipient, here’s what you need to know about building credit.","May 03, 2024"
When you will earn miles on a flight and when you won’t,credit-cards,https://www.bankrate.com//credit-cards/travel/when-you-can-earn-miles-on-flights/,Will you earn frequent flyer miles on your next flight? Find out what qualifies.,"May 01, 2024"
How a new credit card can fight against inflation,credit-cards,https://www.bankrate.com//credit-cards/news/using-new-credit-card-to-fight-inflation/,"Prices are rising. A rewards credit card, timed right and used strategically, can help you fight inflation.","May 01, 2024"
Guide to Bank of America Preferred Rewards,credit-cards,https://www.bankrate.com//credit-cards/rewards/bank-of-america-preferred-rewards-guide/,"Learn about Bank of America’s invite-only, tiered incentive program.","Jul 16, 2024"
Not a rewards junkie? That’s OK,credit-cards,https://www.bankrate.com//credit-cards/rewards/not-rewards-junkie/,Get the expert takes on easing your way into credit cards rewards without obsessing over rewards.,"Apr 26, 2024"
8 life lessons your credit cards can teach you,credit-cards,https://www.bankrate.com//credit-cards/advice/how-credit-cards-teach-life-lessons/,How building your credit can help you build a better life.,"Apr 26, 2024"
Balance transfer or rewards card with a shorter intro APR: Which is right for you?,credit-cards,https://www.bankrate.com//credit-cards/balance-transfer/balance-transfer-or-rewards-offers/,Should you opt for a longer balance transfer offer or a shorter offer with rewards?,"Apr 29, 2024"
"The American Express Business Platinum Card has a new 150,000-point offer. Here’s who should consider it",credit-cards,https://www.bankrate.com//credit-cards/reviews/new-amex-business-platinum-offer/,"A new 150,000-point welcome offer on the American Express Business Platinum Card.","Aug 19, 2024"
What credit score do you need for a 0% APR card?,credit-cards,https://www.bankrate.com//credit-cards/zero-interest/credit-score-needed-0-apr-card/,Find out what credit score you need for a 0 percent APR credit card.,"Apr 30, 2024"
Best Barclays business cards,credit-cards,https://www.bankrate.com//credit-cards/business/best-barclays-business-cards/,Learn which Barclays business card is the best fit for your spending habits.,"May 14, 2024"
Guide to Radisson Rewards Americas,credit-cards,https://www.bankrate.com//credit-cards/travel/guide-to-radisson-rewards/,"This program lets you earn and redeem points at more than 600 hotels in the U.S., Canada, the Caribbean and Latin America.","Apr 30, 2024"
Why I finally signed up for a 2% cash back card,credit-cards,https://www.bankrate.com//credit-cards/news/why-i-signed-up-for-a-2-percent-cash-back-card/,Here’s how I’m benefiting from a 2 percent cash back credit card.,"Jun 28, 2024"
Can I use a personal card for business expenses?,credit-cards,https://www.bankrate.com//credit-cards/business/using-a-personal-card-for-business-expenses/,"You can use your personal credit card for business expenses, but should you?","Aug 02, 2024"
Guide to American Express Membership Rewards,credit-cards,https://www.bankrate.com//credit-cards/rewards/american-express-membership-rewards-guide/,The Amex Membership Rewards program lets you earn points for flexible redemptions.,"May 31, 2024"
Citi Custom Cash benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/citi-custom-cash-benefits-guide/,The Citi Custom Cash offers an impressive rewards rate and great benefits for a no-annual-fee card.,"Jun 07, 2024"
Delta SkyMiles Gold Card vs. Amex Gold,credit-cards,https://www.bankrate.com//credit-cards/reviews/delta-skymiles-gold-vs-amex-gold/,"The Delta SkyMiles Gold offers more frequent flyer perks, while the Amex Gold offers a better earning rate. Read on to learn how to decide between these two rewards cards.","Aug 02, 2024"
Chase Slate Edge benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-slate-edge-card-benefits-perks-guide/,"The Chase Slate Edge is a great choice, including an intro APR offer.","Aug 06, 2024"
"How does ‘buy now, pay later’ affect your credit score?",credit-cards,https://www.bankrate.com//credit-cards/advice/buy-now-pay-later-credit-score/,Some BNPL plans may have more impact than others – here’s what to watch for.,"Jun 17, 2024"
PayPal Pay in 4: A complete guide,credit-cards,https://www.bankrate.com//credit-cards/advice/paypal-pay-in-four/,"Learn about the the ins and outs of PayPal’s Pay in 4 program, when to use it and some alternatives to consider.","Jun 17, 2024"
Best Capital One business credit cards,credit-cards,https://www.bankrate.com//credit-cards/business/best-capital-one-business-credit-cards-definitive-guide/,"Not only do Capital One business cards offer valuable rewards and cardholder benefits, but each one offers free employee cards.","Jul 16, 2024"
Is the Capital One Platinum Card worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-capital-one-platinum-card-worth-it/,Discover how the Capital One Platinum Credit Card can help rebuild credit for those with fair to good scores.,"Jun 07, 2024"
How one young millennial is using the Chase Slate Edge to pay off debt,credit-cards,https://www.bankrate.com//credit-cards/news/paying-off-debt-with-the-chase-slate-edge/,This young millennial is using a balance transfer card to pay off credit card debt.,"Jun 07, 2024"
Discover it® Student Cash Back benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/discover-it-student-cash-back-benefits-guide/,The Discover it Student Cash Back is one of the best starter cards for students.,"Jun 12, 2024"
Traveler’s guide to the best frequent flyer programs,credit-cards,https://www.bankrate.com//credit-cards/travel/best-worst-frequent-flier-programs/,"The major airlines offer frequent flyer programs, but some are better than others.","Jun 07, 2024"
Discover it Secured vs. Discover it Student Chrome,credit-cards,https://www.bankrate.com//credit-cards/reviews/discover-it-secured-discover-it-student-chrome/,We’ll help you decide between the Discover it® Secured Credit Card and Student Chrome,"Apr 09, 2024"
Petal 1 vs. Discover it Secured,credit-cards,https://www.bankrate.com//credit-cards/reviews/petal-one-card-vs-discover-it-secured/,Would the secured Discover it card or unsecured Petal 1 card work better for you?,"Apr 23, 2024"
Best credit cards for Uber and Lyft,credit-cards,https://www.bankrate.com//credit-cards/travel/best-credit-cards-uber-and-ridesharing/,The right credit card can help you to save money on ridesharing.,"Aug 02, 2024"
